Year,State,Crop,Area (hectares),Production (tonnes),Yield (tonnes/hectare),Annual Rainfall (mm)
2019,Andhra Pradesh,Maize,95591,450932,4.653076923,899.2
2019,Andhra Pradesh,Maize,205100,1670288,6.698461538,899.2
2019,Andhra Pradesh,Mesta,1714,18265,10.135,899.2
2019,Andhra Pradesh,Moong(Green Gram),13444,5138,0.625384615,899.2
2019,Andhra Pradesh,Moong(Green Gram),93535,81072,0.885384615,899.2
2019,Andhra Pradesh,Niger seed,4256,1409,0.33,899.2
2019,Andhra Pradesh,Oilseeds total,712037,2914652,8.527692308,899.2
2019,Andhra Pradesh,Oilseeds total,141100,250093,1.720769231,899.2
2019,Andhra Pradesh,Onion,23864,524198,22.22444444,899.2
2019,Andhra Pradesh,Onion,12250,256890,21.7675,899.2
2019,Andhra Pradesh,Other  Rabi pulses,10770,11296,1.23,899.2
2019,Andhra Pradesh,Other Kharif pulses,1715,850,0.656666667,899.2
2019,Andhra Pradesh,Potato,453,6648,12.21,899.2
2019,Andhra Pradesh,Potato,1050,15919,13.155,899.2
2019,Andhra Pradesh,Ragi,25660,31913,1.315,899.2
2019,Andhra Pradesh,Ragi,7893,12385,1.588888889,899.2
2019,Andhra Pradesh,Rapeseed &Mustard,1882,912,0.375,899.2
2019,Andhra Pradesh,Rice,1526425,5342033,3.517692308,899.2
2019,Andhra Pradesh,Rice,829557,3798058,3.873076923,899.2
2019,Andhra Pradesh,Safflower,710,348,0.475,899.2
2019,Andhra Pradesh,Sannhamp,3365,0,0,899.2
2019,Andhra Pradesh,Sannhamp,1133,0,0,899.2
2019,Andhra Pradesh,Sesamum,6197,1316,0.286,899.2
2019,Andhra Pradesh,Sesamum,32989,12129,0.333076923,899.2
2019,Andhra Pradesh,Small millets,19344,18085,0.758333333,899.2
2019,Andhra Pradesh,Small millets,3966,3990,0.921428571,899.2
2019,Andhra Pradesh,Soyabean,1354,2367,1.13,899.2
2019,Andhra Pradesh,Soyabean,24,42,1.39,899.2
2019,Andhra Pradesh,Sugarcane,85911,6714729,83.44538462,899.2
2019,Andhra Pradesh,Sunflower,1869,1306,1.23,899.2
2019,Andhra Pradesh,Sunflower,6794,6877,0.967692308,899.2
2019,Andhra Pradesh,Sweet potato,54,895,18.038,899.2
2019,Andhra Pradesh,Sweet potato,360,6271,16.747,899.2
2019,Andhra Pradesh,Tapioca,6986,84845,13.61166667,899.2
2019,Andhra Pradesh,Tapioca,54,512,14.415,899.2
2019,Andhra Pradesh,Tobacco,36504,375719,8.732352941,899.2
2019,Andhra Pradesh,Tobacco,78051,165535,2.428181818,899.2
2019,Andhra Pradesh,Urad,15242,14254,0.834615385,899.2
2019,Andhra Pradesh,Urad,287929,315055,0.944615385,899.2
2019,Andhra Pradesh,Wheat,37,11,0.155,899.2
2019,Andhra Pradesh,other oilseeds,97782,2262487,16.12818182,899.2
2019,Puducherry,Arecanut,52,78,1.5,1317
2019,Puducherry,Bajra,14,36,2.57,1317
2019,Puducherry,Bajra,1,3,3,1317
2019,Puducherry,Bajra,7,18,2.57,1317
2019,Puducherry,Banana,273,16637,32.76666667,1317
2019,Puducherry,Black pepper,11,15,1.36,1317
2019,Puducherry,Cashewnut,145,65,0.426666667,1317
2019,Puducherry,Coconut ,1857,18661000,9474.625,1317
2019,Puducherry,Cotton(lint),500,1248,2.745,1317
2019,Puducherry,Dry chillies,2,26,13,1317
2019,Puducherry,Dry chillies,3,41,13.67,1317
2019,Puducherry,Dry chillies,2,26,13,1317
2019,Puducherry,Groundnut,1,3,3,1317
2019,Puducherry,Groundnut,231,693,3,1317
2019,Puducherry,Groundnut,21,63,3,1317
2019,Puducherry,Moong(Green Gram),12,9,0.75,1317
2019,Puducherry,Moong(Green Gram),629,156,0.606666667,1317
2019,Puducherry,Onion,2,10,5,1317
2019,Puducherry,Onion,1,5,5,1317
2019,Puducherry,Other  Rabi pulses,53,42,0.79,1317
2019,Puducherry,Other Kharif pulses,5,4,0.8,1317
2019,Puducherry,Other Summer Pulses,21,17,0.81,1317
2019,Puducherry,Ragi,32,77,2.41,1317
2019,Puducherry,Ragi,4,10,2.5,1317
2019,Puducherry,Ragi,23,55,2.39,1317
2019,Puducherry,Rice,4323,15171,3.216666667,1317
2019,Puducherry,Rice,9397,28114,3.883333333,1317
2019,Puducherry,Rice,4518,16060,3.55,1317
2019,Puducherry,Sesamum,2,2,1,1317
2019,Puducherry,Sesamum,10,10,1,1317
2019,Puducherry,Sesamum,203,152,0.57,1317
2019,Puducherry,Small millets,14,17,1.21,1317
2019,Puducherry,Sugarcane,1308,183120,140,1317
2019,Puducherry,Sweet potato,5,45,9,1317
2019,Puducherry,Sweet potato,1,9,9,1317
2019,Puducherry,Tapioca,170,4218,29.75,1317
2019,Puducherry,Tapioca,8,196,24.5,1317
2019,Puducherry,Turmeric,11,165,15,1317
2019,Puducherry,Urad,2,2,1,1317
2019,Puducherry,Urad,146,146,1,1317
2019,Puducherry,Urad,321,139,0.723333333,1317
2019,Assam,Arecanut,67223,52124,0.758181818,2084.7
2019,Assam,Arhar/Tur,5830,5040,0.865925926,2084.7
2019,Assam,Banana,49445,906683,18.07555556,2084.7
2019,Assam,Black pepper,3410,7664,2.28962963,2084.7
2019,Assam,Castor seed,748,345,0.632272727,2084.7
2019,Assam,Coconut ,20800,148629000,7582.287813,2084.7
2019,Assam,Cotton(lint),789,417,0.674444444,2084.7
2019,Assam,Dry chillies,19835,19413,0.918888889,2084.7
2019,Assam,Ginger,17786,167803,9.395185185,2084.7
2019,Assam,Gram,2176,1523,0.648,2084.7
2019,Assam,Jute,64247,791512,11.66851852,2084.7
2019,Assam,Linseed,4885,3039,0.588695652,2084.7
2019,Assam,Maize,36636,128036,3.155555556,2084.7
2019,Assam,Masoor,24122,18434,0.732962963,2084.7
2019,Assam,Mesta,3221,20010,6.1756,2084.7
2019,Assam,Moong(Green Gram),10837,8163,0.705185185,2084.7
2019,Assam,Niger seed,5715,3195,0.545416667,2084.7
2019,Assam,Onion,8155,88892,8.022962963,2084.7
2019,Assam,Other  Rabi pulses,15006,12467,0.695185185,2084.7
2019,Assam,Peas & beans (Pulses),27891,26081,1.035185185,2084.7
2019,Assam,Potato,104750,756222,7.303703704,2084.7
2019,Assam,Rapeseed &Mustard,287447,177226,0.583703704,2084.7
2019,Assam,Rice,127223,193215,1.464814815,2084.7
2019,Assam,Rice,395518,1025571,2.492307692,2084.7
2019,Assam,Rice,1878208,3996018,2.137037037,2084.7
2019,Assam,Sesamum,12027,8534,0.661481481,2084.7
2019,Assam,Small millets,5212,3226,0.5792,2084.7
2019,Assam,Sugarcane,29703,1218118,38.92111111,2084.7
2019,Assam,Sweet potato,4926,25640,5.578518519,2084.7
2019,Assam,Tapioca,3289,31794,8.9104,2084.7
2019,Assam,Tobacco,114,62,0.590909091,2084.7
2019,Assam,Turmeric,16359,20885,1.284074074,2084.7
2019,Assam,Urad,58100,34757,0.618888889,2084.7
2019,Assam,Wheat,11336,14430,1.272083333,2084.7
2019,Meghalaya,Arecanut,18231,24032,1.296363636,3844.4
2019,Meghalaya,Arhar/Tur,1186,1540,1.122,3844.4
2019,Meghalaya,Banana,7284,94870,10.73090909,3844.4
2019,Meghalaya,Black pepper,1046,791,0.764545455,3844.4
2019,Meghalaya,Cashewnut,10471,14846,1.402,3844.4
2019,Meghalaya,Castor seed,72,65,1.004,3844.4
2019,Meghalaya,Coriander,490,1925,3.742,3844.4
2019,Meghalaya,Cotton(lint),7245,8697,1.158,3844.4
2019,Meghalaya,Cowpea(Lobia),1681,2549,1.633636364,3844.4
2019,Meghalaya,Dry chillies,2334,2367,1.224545455,3844.4
2019,Meghalaya,Ginger,9963,66379,9.668181818,3844.4
2019,Meghalaya,Gram,1869,2004,1.082,3844.4
2019,Meghalaya,Jute,6680,68562,9.946,3844.4
2019,Meghalaya,Linseed,95,57,0.61,3844.4
2019,Meghalaya,Maize,18174,41760,2.254545455,3844.4
2019,Meghalaya,Masoor,1260,1400,1.322857143,3844.4
2019,Meghalaya,Mesta,4480,26455,6.312,3844.4
2019,Meghalaya,Onion,561,5037,8.431,3844.4
2019,Meghalaya,Peas & beans (Pulses),2340,4541,1.804545455,3844.4
2019,Meghalaya,Potato,12577,143122,8.257272727,3844.4
2019,Meghalaya,Potato,6366,44226,6.527272727,3844.4
2019,Meghalaya,Rapeseed &Mustard,9879,9242,0.890909091,3844.4
2019,Meghalaya,Rice,33480,78074,2.510909091,3844.4
2019,Meghalaya,Rice,13628,63081,2.57,3844.4
2019,Meghalaya,Rice,63889,162321,2.36,3844.4
2019,Meghalaya,Sesamum,2382,2222,1.04,3844.4
2019,Meghalaya,Small millets,2893,2723,1.1,3844.4
2019,Meghalaya,Soyabean,1873,3570,2.148181818,3844.4
2019,Meghalaya,Sugarcane,128,384,2.675,3844.4
2019,Meghalaya,Sweet potato,4734,15842,3.699090909,3844.4
2019,Meghalaya,Tapioca,5424,35658,7.553636364,3844.4
2019,Meghalaya,Tobacco,803,798,1.056666667,3844.4
2019,Meghalaya,Turmeric,2980,18614,5.923636364,3844.4
2019,Meghalaya,Wheat,464,898,1.638,3844.4
2019,Goa,Arecanut,1971,3704,1.965,4489.5
2019,Goa,Banana,2460,30898,13.095,4489.5
2019,Goa,Black pepper,843,315,0.37,4489.5
2019,Goa,Cashewnut,56476,28630,0.485,4489.5
2019,Goa,Coconut ,26542,167000000,6359.69,4489.5
2019,Goa,Groundnut,2,5,2.5,4489.5
2019,Goa,Groundnut,168,426,2.54,4489.5
2019,Goa,Other  Rabi pulses,4397,3855,0.88,4489.5
2019,Goa,Other Kharif pulses,1,0,0,4489.5
2019,Goa,Rice,24411,60556,2.475,4489.5
2019,Goa,Rice,10287,29819,2.95,4489.5
2019,Goa,Sugarcane,811,53708,70.115,4489.5
2019,Goa,Sweet potato,66,164,2.53,4489.5
2019,Goa,other oilseeds,684,1865,2.715,4489.5
2019,Karnataka,Arecanut,500522,5409381,10.7724,1422.3
2019,Karnataka,Arhar/Tur,1626389,1125991,0.657586207,1422.3
2019,Karnataka,Bajra,328048,355678,1.106666667,1422.3
2019,Karnataka,Bajra,10904,11378,1.038518519,1422.3
2019,Karnataka,Black pepper,160774,63026,0.394705882,1422.3
2019,Karnataka,Cardamom,1939,301,0.105238095,1422.3
2019,Karnataka,Cashewnut,45546,64596,1.41962963,1422.3
2019,Karnataka,Castor seed,4144,3818,0.904545455,1422.3
2019,Karnataka,Coconut ,610324,5030774000,8344.984,1422.3
2019,Karnataka,Coriander,608,300,0.48,1422.3
2019,Karnataka,Cotton(lint),803067,2319158,2.51,1422.3
2019,Karnataka,Cotton(lint),14393,10392,0.721363636,1422.3
2019,Karnataka,Cowpea(Lobia),30586,8678,0.299333333,1422.3
2019,Karnataka,Cowpea(Lobia),11051,5396,0.458928571,1422.3
2019,Karnataka,Cowpea(Lobia),4103,983,0.197407407,1422.3
2019,Karnataka,Dry chillies,74078,129238,1.992352941,1422.3
2019,Karnataka,Garlic,1706,8741,5.177727273,1422.3
2019,Karnataka,Ginger,22388,234176,10.60275862,1422.3
2019,Karnataka,Gram,908637,674750,0.7125,1422.3
2019,Karnataka,Groundnut,413854,369876,0.949285714,1422.3
2019,Karnataka,Groundnut,2809,6504,2.31,1422.3
2019,Karnataka,Groundnut,113518,127045,1.157307692,1422.3
2019,Karnataka,Horse-gram,93699,71326,0.775185185,1422.3
2019,Karnataka,Horse-gram,76212,50531,0.6675,1422.3
2019,Karnataka,Jowar,178585,235257,1.383793103,1422.3
2019,Karnataka,Jowar,730334,801928,1.095517241,1422.3
2019,Karnataka,Jowar,5069,8457,1.702857143,1422.3
2019,Karnataka,Linseed,818,399,0.381,1422.3
2019,Karnataka,Maize,1355321,4228095,3.572068966,1422.3
2019,Karnataka,Maize,114070,394898,3.466785714,1422.3
2019,Karnataka,Maize,31000,122718,3.905357143,1422.3
2019,Karnataka,Mesta,55,0,0,1422.3
2019,Karnataka,Moong(Green Gram),392336,138221,0.298461538,1422.3
2019,Karnataka,Moong(Green Gram),11109,2731,0.215416667,1422.3
2019,Karnataka,Moong(Green Gram),310,51,0.088571429,1422.3
2019,Karnataka,Niger seed,999,245,0.207083333,1422.3
2019,Karnataka,Onion,155401,1255733,8.256153846,1422.3
2019,Karnataka,Onion,36940,515416,13.21884615,1422.3
2019,Karnataka,Onion,10300,119070,11.37333333,1422.3
2019,Karnataka,Other  Rabi pulses,13219,12415,0.855,1422.3
2019,Karnataka,Other Kharif pulses,37740,30652,0.788333333,1422.3
2019,Karnataka,Potato,17797,124958,7.178214286,1422.3
2019,Karnataka,Potato,4477,69340,15.27291667,1422.3
2019,Karnataka,Potato,458,7162,15.88222222,1422.3
2019,Karnataka,Ragi,625797,1092419,1.675357143,1422.3
2019,Karnataka,Ragi,41861,59315,1.409259259,1422.3
2019,Karnataka,Ragi,6055,10797,1.806666667,1422.3
2019,Karnataka,Rapeseed &Mustard,230,54,0.166842105,1422.3
2019,Karnataka,Rice,964087,3088937,2.924,1422.3
2019,Karnataka,Rice,11266,31038,2.881428571,1422.3
2019,Karnataka,Rice,272701,827998,2.86862069,1422.3
2019,Karnataka,Safflower,26593,24556,0.8256,1422.3
2019,Karnataka,Sannhamp,2081,1238,0.644615385,1422.3
2019,Karnataka,Sesamum,30964,26306,0.818888889,1422.3
2019,Karnataka,Small millets,52381,38089,0.555357143,1422.3
2019,Karnataka,Soyabean,336850,378700,1.065555556,1422.3
2019,Karnataka,Sugarcane,428540,36034028,81.45551724,1422.3
2019,Karnataka,Sunflower,105942,80163,0.726,1422.3
2019,Karnataka,Sunflower,25163,18299,0.904210526,1422.3
2019,Karnataka,Sunflower,4487,4869,1.268181818,1422.3
2019,Karnataka,Sweet potato,5105,98495,18.80518519,1422.3
2019,Karnataka,Tapioca,860,10921,12.70956522,1422.3
2019,Karnataka,Tobacco,95479,83000,0.883076923,1422.3
2019,Karnataka,Turmeric,20740,132668,6.133571429,1422.3
2019,Karnataka,Urad,68513,32210,0.384285714,1422.3
2019,Karnataka,Urad,2875,1341,0.3375,1422.3
2019,Karnataka,Urad,223,105,0.437272727,1422.3
2019,Karnataka,Wheat,158319,180114,1.08125,1422.3
2019,Kerala,Arecanut,96921,92755,0.674285714,3119.2
2019,Kerala,Arhar/Tur,313,522,1.335,3119.2
2019,Kerala,Banana,60678,548425,8.815,3119.2
2019,Kerala,Black pepper,83765,34545,0.327142857,3119.2
2019,Kerala,Cardamom,39697,10076,0.062857143,3119.2
2019,Kerala,Cashewnut,39898,19444,0.273571429,3119.2
2019,Kerala,Coconut ,760776,4814000000,5882.037143,3119.2
2019,Kerala,Cotton(lint),54,82,1.51,3119.2
2019,Kerala,Garlic,191,990,5.18,3119.2
2019,Kerala,Ginger,2819,11917,3.65,3119.2
2019,Kerala,Gram,600,454,0.767142857,3119.2
2019,Kerala,Groundnut,117,147,1.26,3119.2
2019,Kerala,Jowar,285,235,0.82,3119.2
2019,Kerala,Maize,113,140,1.82,3119.2
2019,Kerala,Other  Rabi pulses,1256,1131,1.098888889,3119.2
2019,Kerala,Other Kharif pulses,91,76,2.4,3119.2
2019,Kerala,Potato,490,6569,13.41,3119.2
2019,Kerala,Ragi,213,261,1.36,3119.2
2019,Kerala,Rice,55895,145076,1.949230769,3119.2
2019,Kerala,Rice,61006,212586,2.815714286,3119.2
2019,Kerala,Rice,81279,247879,2.503571429,3119.2
2019,Kerala,Sesamum,207.94,129,0.558,3119.2
2019,Kerala,Small millets,30,22,0.73,3119.2
2019,Kerala,Small millets,27,21,0.78,3119.2
2019,Kerala,Sugarcane,950.04,120835,83.834,3119.2
2019,Kerala,Sunflower,1,1,1,3119.2
2019,Kerala,Sweet potato,194,2782,13.1125,3119.2
2019,Kerala,Tapioca,62070,2592633,41.95142857,3119.2
2019,Kerala,Tobacco,8,14,1.8,3119.2
2019,Kerala,Turmeric,2277,6653,2.848571429,3119.2
2019,Kerala,Wheat,1,2,2,3119.2
2019,Tamil Nadu,Arecanut,6843,13543,2.17,910.1
2019,Tamil Nadu,Arhar/Tur,38920,49905,1.2748,910.1
2019,Tamil Nadu,Arhar/Tur,2894,3331,1.2344,910.1
2019,Tamil Nadu,Bajra,50298,140059,2.9272,910.1
2019,Tamil Nadu,Bajra,17194,45024,2.6984,910.1
2019,Tamil Nadu,Banana,92440,3987895,42.7084375,910.1
2019,Tamil Nadu,Black pepper,6080,1306,0.175555556,910.1
2019,Tamil Nadu,Cardamom,3831,348,0.093333333,910.1
2019,Tamil Nadu,Cashewnut,83977,25687,0.335172414,910.1
2019,Tamil Nadu,Castor seed,5259,1646,0.306428571,910.1
2019,Tamil Nadu,Coconut ,438935,4946800000,8795.260556,910.1
2019,Tamil Nadu,Coriander,7397,3675,0.470909091,910.1
2019,Tamil Nadu,Cotton(lint),96681,235305,2.533461538,910.1
2019,Tamil Nadu,Cotton(lint),72817,182776,2.717307692,910.1
2019,Tamil Nadu,Cowpea(Lobia),47877,37536,0.775833333,910.1
2019,Tamil Nadu,Cowpea(Lobia),17959,12609,0.6812,910.1
2019,Tamil Nadu,Dry chillies,47991,29618,0.919285714,910.1
2019,Tamil Nadu,Garlic,1433,8519,5.5525,910.1
2019,Tamil Nadu,Ginger,193,3038,16.075,910.1
2019,Tamil Nadu,Gram,5552,5138,0.871538462,910.1
2019,Tamil Nadu,Groundnut,209159,518418,2.512333333,910.1
2019,Tamil Nadu,Groundnut,137484,514485,3.673448276,910.1
2019,Tamil Nadu,Horse-gram,2439,1697,0.725,910.1
2019,Tamil Nadu,Horse-gram,76619,59679,0.719565217,910.1
2019,Tamil Nadu,Jowar,231845,276627,1.238846154,910.1
2019,Tamil Nadu,Jowar,218155,243194,1.281851852,910.1
2019,Tamil Nadu,Maize,168587,1506526,8.614827586,910.1
2019,Tamil Nadu,Maize,164978,1108221,6.841666667,910.1
2019,Tamil Nadu,Moong(Green Gram),22747,13049,0.587407407,910.1
2019,Tamil Nadu,Moong(Green Gram),149191,63365,0.47137931,910.1
2019,Tamil Nadu,Onion,11137,101952,9.088148148,910.1
2019,Tamil Nadu,Onion,22663,159883,7.237407407,910.1
2019,Tamil Nadu,Other  Rabi pulses,21610,14045,0.776666667,910.1
2019,Tamil Nadu,Other Cereals,2172,3175,1.121875,910.1
2019,Tamil Nadu,Other Cereals,5392,7193,1.282,910.1
2019,Tamil Nadu,Other Kharif pulses,32430,27665,0.746153846,910.1
2019,Tamil Nadu,Potato,2900,60513,21.384,910.1
2019,Tamil Nadu,Potato,1113,24207,21.68,910.1
2019,Tamil Nadu,Ragi,63650,190535,2.928181818,910.1
2019,Tamil Nadu,Ragi,20895,83939,3.879230769,910.1
2019,Tamil Nadu,Rapeseed &Mustard,137,33,0.19,910.1
2019,Tamil Nadu,Rice,206535,847692,4.077241379,910.1
2019,Tamil Nadu,Rice,339990,1463054,4.095,910.1
2019,Tamil Nadu,Rice,1360882,4954415,3.818387097,910.1
2019,Tamil Nadu,Sesamum,12123,6706,0.534642857,910.1
2019,Tamil Nadu,Sesamum,40895,29775,0.680740741,910.1
2019,Tamil Nadu,Small millets,17928,26280,1.360769231,910.1
2019,Tamil Nadu,Sugarcane,131207,14119210,102.7843333,910.1
2019,Tamil Nadu,Sunflower,168,168,1,910.1
2019,Tamil Nadu,Sunflower,4075,3663,1.099375,910.1
2019,Tamil Nadu,Sweet potato,585,14383,23.39619048,910.1
2019,Tamil Nadu,Tapioca,81143,3065106,40.04866667,910.1
2019,Tamil Nadu,Tobacco,1658,2426,1.397777778,910.1
2019,Tamil Nadu,Turmeric,18432,96253,5.298148148,910.1
2019,Tamil Nadu,Urad,42597,35846,0.854333333,910.1
2019,Tamil Nadu,Urad,362726,281577,0.759,910.1
1997,Odisha,Arhar/Tur,25621,6487,0.202777778,1496.6
1997,Odisha,Arhar/Tur,86559,16414,0.216785714,1496.6
1997,Odisha,Arhar/Tur,116553,23305,0.198928571,1496.6
1997,Odisha,Groundnut,37462,34433,0.840434783,1496.6
1997,Odisha,Groundnut,39729,48815,1.211071429,1496.6
1997,Odisha,Groundnut,8157,8905,0.884782609,1496.6
1997,Odisha,Horse-gram,952,253,0.274444444,1496.6
1997,Odisha,Horse-gram,114779,32809,0.303448276,1496.6
1997,Odisha,Jute,92010,123210,1.215,1496.6
1997,Odisha,Maize,51349,63331,0.812,1496.6
1997,Odisha,Maize,1164,978,0.945714286,1496.6
1997,Odisha,Maize,144,136,0.9925,1496.6
1997,Odisha,Potato,8887,87413,8.774,1496.6
1997,Odisha,Ragi,41987,26885,0.464615385,1496.6
1997,Odisha,Ragi,603,429,0.576153846,1496.6
1997,Odisha,Ragi,37191,19693,0.488125,1496.6
1997,Odisha,Sesamum,7286,1626,0.212352941,1496.6
1997,Odisha,Sesamum,16106,4065,0.259583333,1496.6
1997,Odisha,Sesamum,48551,8316,0.17,1496.6
1997,Odisha,Sugarcane,18682,1144012,55.64206897,1496.6
1997,Odisha,Urad,32111,8536,0.233181818,1496.6
1997,Odisha,Urad,2077,480,0.277826087,1496.6
1997,Odisha,Urad,118618,38610,0.261333333,1496.6
1997,Odisha,Wheat,5162,6360,0.856666667,1496.6
1997,Andhra Pradesh,Arhar/Tur,313900,55600,0.197727273,927.5
1997,Andhra Pradesh,Arhar/Tur,3500,1400,0.474,927.5
1997,Andhra Pradesh,Bajra,89400,63600,0.815882353,927.5
1997,Andhra Pradesh,Castor seed,169600,42100,0.241666667,927.5
1997,Andhra Pradesh,Cotton(lint),906300,1320400,1.643333333,927.5
1997,Andhra Pradesh,Dry chillies,118100,236200,1.939,927.5
1997,Andhra Pradesh,Dry chillies,54600,101900,1.770909091,927.5
1997,Andhra Pradesh,Gram,146600,58400,0.338,927.5
1997,Andhra Pradesh,Groundnut,1514000,734800,0.71047619,927.5
1997,Andhra Pradesh,Groundnut,319900,421100,1.359545455,927.5
1997,Andhra Pradesh,Horse-gram,19600,6900,0.4025,927.5
1997,Andhra Pradesh,Horse-gram,90500,37200,0.3655,927.5
1997,Andhra Pradesh,Jowar,309300,227700,0.668095238,927.5
1997,Andhra Pradesh,Jowar,479500,287200,0.856190476,927.5
1997,Andhra Pradesh,Maize,305100,791500,2.201818182,927.5
1997,Andhra Pradesh,Maize,90800,291800,3.21,927.5
1997,Andhra Pradesh,Mesta,85800,561600,5.98,927.5
1997,Andhra Pradesh,Moong(Green Gram),316800,80900,0.34,927.5
1997,Andhra Pradesh,Moong(Green Gram),137000,53200,0.363333333,927.5
1997,Andhra Pradesh,Other  Rabi pulses,3400,500,0.166666667,927.5
1997,Andhra Pradesh,Other Kharif pulses,7300,1400,0.218571429,927.5
1997,Andhra Pradesh,Ragi,83200,67600,0.918333333,927.5
1997,Andhra Pradesh,Ragi,14600,21900,1.513636364,927.5
1997,Andhra Pradesh,Rice,2382500,5218300,1.99173913,927.5
1997,Andhra Pradesh,Rice,1117700,3291700,2.64,927.5
1997,Andhra Pradesh,Sesamum,55100,6900,0.181333333,927.5
1997,Andhra Pradesh,Sesamum,83200,8800,0.109375,927.5
1997,Andhra Pradesh,Small millets,11500,2000,0.17,927.5
1997,Andhra Pradesh,Small millets,3000,200,0.075,927.5
1997,Andhra Pradesh,Sugarcane,192500,13953300,77.1065,927.5
1997,Andhra Pradesh,Sunflower,268400,129700,0.495263158,927.5
1997,Andhra Pradesh,Sunflower,115600,53800,0.402307692,927.5
1997,Andhra Pradesh,Tobacco,201900,201600,1.116666667,927.5
1997,Andhra Pradesh,Urad,88400,24700,0.2525,927.5
1997,Andhra Pradesh,Urad,413000,190700,0.388125,927.5
1997,Andhra Pradesh,Wheat,11000,6000,0.55375,927.5
1997,Bihar,Arhar/Tur,64898,83722,1.186363636,1303.7
1997,Bihar,Bajra,5894,3594,0.603225806,1303.7
1997,Bihar,Banana,18197,440763,24.0412,1303.7
1997,Bihar,Barley,42838,44140,1.04,1303.7
1997,Bihar,Castor seed,967,761,0.781538462,1303.7
1997,Bihar,Coriander,3097,1509,0.462051282,1303.7
1997,Bihar,Cotton(lint),200,400,2,1303.7
1997,Bihar,Dry chillies,5231,4450,0.881777778,1303.7
1997,Bihar,Garlic,3068,4095,1.317560976,1303.7
1997,Bihar,Ginger,629,887,1.321428571,1303.7
1997,Bihar,Gram,121670,91316,0.805471698,1303.7
1997,Bihar,Groundnut,5245,6294,1.125384615,1303.7
1997,Bihar,Jowar,3129,2690,0.874761905,1303.7
1997,Bihar,Jute,147527,1327863,8.642631579,1303.7
1997,Bihar,Linseed,60265,33814,0.555471698,1303.7
1997,Bihar,Maize,375000,456375,1.260185185,1303.7
1997,Bihar,Maize,181914,546011,2.803555556,1303.7
1997,Bihar,Maize,143522,307134,2.025192308,1303.7
1997,Bihar,Mesta,19855,135202,8.318387097,1303.7
1997,Bihar,Niger seed,24751,15643,0.617058824,1303.7
1997,Bihar,Onion,18061,137869,7.817272727,1303.7
1997,Bihar,Other  Rabi pulses,5641,3950,0.701836735,1303.7
1997,Bihar,Other Kharif pulses,15730,9337,0.572830189,1303.7
1997,Bihar,Potato,168074,1465659,8.929636364,1303.7
1997,Bihar,Ragi,74292,64976,0.8998,1303.7
1997,Bihar,Rapeseed &Mustard,101428,82367,0.718909091,1303.7
1997,Bihar,Rice,749671,892725,1.102244898,1303.7
1997,Bihar,Rice,124429,236446,1.683265306,1303.7
1997,Bihar,Rice,4238204,6004120,1.354363636,1303.7
1997,Bihar,Safflower,480,302,0.653636364,1303.7
1997,Bihar,Sannhamp,3844,2282,0.583095238,1303.7
1997,Bihar,Sesamum,17628,10580,0.605217391,1303.7
1997,Bihar,Small millets,38633,20296,0.777916667,1303.7
1997,Bihar,Sugarcane,107424,4939899,50.18152174,1303.7
1997,Bihar,Sunflower,15122,11389,0.824761905,1303.7
1997,Bihar,Sweet potato,14114,186123,13.03461538,1303.7
1997,Bihar,Tobacco,20561,14763,0.755263158,1303.7
1997,Bihar,Turmeric,2904,3216,1.173333333,1303.7
1997,Bihar,Wheat,2067610,4048699,1.811090909,1303.7
1997,Gujarat,Arhar/Tur,395600,296200,0.778421053,798.9
1997,Gujarat,Bajra,915800,1114500,1.218235294,798.9
1997,Gujarat,Bajra,179800,380400,2.135,798.9
1997,Gujarat,Banana,19300,1108400,55.276,798.9
